amount_cost_scenario,split,decline_pct_target_from_validation,manual_review_pct_target_from_validation,total_intervention_pct_target,pd_manual_cutoff_from_validation,pd_decline_cutoff_from_validation,score_manual_cutoff_from_validation,score_decline_cutoff_from_validation,rows,direct_decline_rows,manual_review_rows,auto_approve_rows,actual_direct_decline_pct,actual_manual_review_pct,total_credit_exposure,total_bad_credit_exposure,total_good_credit_exposure,direct_decline_credit_exposure,manual_review_credit_exposure,auto_approve_credit_exposure,bad_direct_decline_credit_exposure,good_direct_decline_credit_exposure,bad_manual_review_credit_exposure,good_manual_review_credit_exposure,bad_auto_approve_credit_exposure,good_auto_approve_credit_exposure,direct_decline_credit_share,manual_review_credit_share,direct_decline_exposure_bad_rate,manual_review_exposure_bad_rate,auto_approve_exposure_bad_rate,expected_bad_exposure_saved,expected_good_exposure_lost,expected_bad_exposure_saved_capture,expected_good_exposure_lost_capture,expected_final_reject_exposure_share,expected_final_approve_exposure_bad_rate,expected_loss_saved_amount,expected_margin_lost_amount,manual_review_cost_amount,incremental_profit_proxy_amount,incremental_profit_proxy_per_10000_applications,incremental_profit_proxy_per_100m_credit,lgd_rate,net_margin_rate,manual_review_cost_rate_of_median_credit,manual_review_unit_cost,manual_bad_catch_rate,manual_good_false_decline_rate,max_direct_decline_pct,max_manual_review_pct,max_total_intervention_pct
high_lgd_growth,validation,0.0,0.03,0.03,0.3446418113652874,inf,430.2628900269997,,61502,0,1846,59656,0.0,0.030015284055803063,36753180435.0,2748114009.0,34005066426.0,0.0,925022956.5,35828157478.5,0.0,0.0,413414941.5,511608015.0,2334699067.5,33493458411.0,0.0,0.025168514548991303,0.0,0.44692398020502533,0.06516380500172307,289390459.04999995,40928641.2,0.1053051140171965,0.0012036042125977526,0.008987497036730937,0.06750495320377817,202573321.33499995,4092864.1200000006,943035.561,197537421.65399995,32118861.44418067,537470.2796220741,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.0,0.05,0.05,0.2762157442718041,inf,453.39180376043964,,61502,0,3076,58426,0.0,0.05001463367044974,36753180435.0,2748114009.0,34005066426.0,0.0,1541462013.0,35211718422.0,0.0,0.0,599557113.0,941904900.0,2148556896.0,33063161526.0,0.0,0.04194091490194051,0.0,0.38895354406634997,0.061018234618666005,419689979.09999996,75352392.0,0.15271927501025304,0.002215916624188276,0.013469375037502111,0.06421797020565347,293782985.36999995,7535239.2,1571385.366,284676360.80399996,46287333.87597151,774562.5206707364,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.0,0.07,0.07,0.23432114709867607,inf,469.3162078296537,,61502,0,4306,57196,0.0,0.07001398328509642,36753180435.0,2748114009.0,34005066426.0,0.0,2164187254.5,34588993180.5,0.0,0.0,772585753.5,1391601501.0,1975528255.5,32613464925.0,0.0,0.05888435310591645,0.0,0.35698655552728187,0.05711436135740806,540810027.4499999,111328120.08,0.19679315548003523,0.0032738686254963293,0.01774372013010797,0.061142389296502786,378567019.2149999,11132812.008000001,2199735.171,365234472.0359999,59385787.785112664,993749.2965593465,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.0,0.1,0.1,0.19159978464952473,inf,487.75228358037833,,61502,0,6151,55351,0.0,0.10001300770706643,36753180435.0,2748114009.0,34005066426.0,0.0,3146339277.0,33606841158.0,0.0,0.0,984518113.5,2161821163.5,1763595895.5,31843245262.5,0.0,0.08560726554167121,0.0,0.31290907522176925,0.05247728839519872,689162679.4499999,172945693.08,0.2507765970381908,0.005085880171896007,0.02345670122493713,0.057366671186815044,482413875.6149999,17294569.308000002,3142259.8785,461977046.4284999,75115776.14199537,1256971.617042861,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.0,0.15,0.15,0.14573348292807567,inf,511.4712880523599,,61502,0,9226,52276,0.0,0.15001138174368314,36753180435.0,2748114009.0,34005066426.0,0.0,4822265470.5,31930914964.5,0.0,0.0,1245598789.5,3576666681.0,1502515219.5,30428399745.0,0.0,0.13120675308708152,0.0,0.2583015798528506,0.04705518840191267,871919152.65,286133334.48,0.31727910479495686,0.008414432452372002,0.03150890544501527,0.05270931626085842,610343406.8549999,28613333.448000003,4713134.391,577016939.0159999,93820841.43865238,1569978.2500088278,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.01,0.0,0.01,0.47104785323454834,0.47104785323454834,392.2667743276861,392.2667743276861,61502,616,0,60886,0.010015934441156385,0.0,36753180435.0,2748114009.0,34005066426.0,303853684.5,0.0,36449326750.5,163246725.0,140606959.5,0.0,0.0,2584867284.0,33864459466.5,0.008267411987307651,0.0,0.537254386987695,0.0,0.07091673603997478,163246725.0,140606959.5,0.05940318504449646,0.004134882659499617,0.008267411987307651,0.07091673603997478,114272707.5,14060695.950000001,0.0,100212011.55,16294106.134759845,272662.148864179,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.01,0.03,0.04,0.30531170684583064,0.47104785323454834,443.20773906287764,392.2667743276861,61502,616,1845,59041,0.010015934441156385,0.029999024421970017,36753180435.0,2748114009.0,34005066426.0,303853684.5,931318132.5,35518008618.0,163246725.0,140606959.5,351218551.5,580099581.0,2233648732.5,33284359885.5,0.008267411987307651,0.025339797031908213,0.537254386987695,0.37711984685319117,0.06288778057697807,409099711.04999995,187014925.98000002,0.1488656255563668,0.005499619487201175,0.016219402782958095,0.06469037921991229,286369797.73499995,18701492.598,942524.7075,266725780.42949995,43368635.23617118,725721.6308156488,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.01,0.05,0.060000000000000005,0.2539950077229779,0.47104785323454834,461.62285245436374,392.2667743276861,61502,616,3075,57811,0.010015934441156385,0.049998374036616694,36753180435.0,2748114009.0,34005066426.0,303853684.5,1550291346.0,34899035404.5,163246725.0,140606959.5,521021763.0,1029269583.0,2063845521.0,32835189883.5,0.008267411987307651,0.04218114807075743,0.537254386987695,0.3360799015903169,0.059137609308648136,527961959.09999996,222948526.14,0.19211792428223087,0.006556332616646069,0.020431170210372024,0.061667001913994594,369573371.36999995,22294852.614,1570874.5125,345707644.24349993,56210797.08684269,940619.6692416938,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.01,0.07,0.08,0.21782097369218856,0.47104785323454834,476.12139403555483,392.2667743276861,61502,616,4305,56581,0.010015934441156385,0.06999772365126337,36753180435.0,2748114009.0,34005066426.0,303853684.5,2194655157.0,34254671593.5,163246725.0,140606959.5,685902060.0,1508753097.0,1898965224.0,32355706369.5,0.008267411987307651,0.059713339934794676,0.537254386987695,0.3125329543515159,0.05543667872618981,643378167.0,261307207.26,0.23411625751077053,0.007684361029808387,0.02461515883938222,0.05871197210465417,450364716.9,26130720.726,2199224.3175,422034771.85649997,68621308.5519983,1148294.560801048,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.01,0.1,0.11,0.18090978210725084,0.47104785323454834,492.8411925432189,392.2667743276861,61502,616,6150,54736,0.010015934441156385,0.09999674807323339,36753180435.0,2748114009.0,34005066426.0,303853684.5,3168258520.5,33281068230.0,163246725.0,140606959.5,875403688.5,2292854832.0,1709463595.5,31571604634.5,0.008267411987307651,0.08620365592858657,0.537254386987695,0.27630437441760525,0.05136444490561955,776029306.9499999,324035346.06,0.28238613987939537,0.00952903140963269,0.02993114174038691,0.0553131096341989,543220514.8649999,32403534.606000002,3141749.025,507675231.2339999,82546133.65971836,1381309.65871607,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.01,0.15,0.16,0.139096651073553,0.47104785323454834,515.3917749557352,392.2667743276861,61502,616,9225,51661,0.010015934441156385,0.14999512210985008,36753180435.0,2748114009.0,34005066426.0,303853684.5,4848313756.5,31601012994.0,163246725.0,140606959.5,1128836893.5,3719476863.0,1456030390.5,30144982603.5,0.008267411987307651,0.13191548864932945,0.537254386987695,0.23283082535378402,0.046075434062080624,953432550.4499999,438165108.54,0.34694068271095513,0.012885289005199016,0.037863326180740085,0.05075229437319043,667402785.3149999,43816510.854,4712623.5375,618873650.9235,100626589.52936488,1683864.2087533395,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.03,0.0,0.03,0.3446418113652874,0.3446418113652874,430.2628900269997,430.2628900269997,61502,1846,0,59656,0.030015284055803063,0.0,36753180435.0,2748114009.0,34005066426.0,925022956.5,0.0,35828157478.5,413414941.5,511608015.0,0.0,0.0,2334699067.5,33493458411.0,0.025168514548991303,0.0,0.44692398020502533,0.0,0.06516380500172307,413414941.5,511608015.0,0.1504358771674236,0.015045052657471907,0.025168514548991303,0.06516380500172307,289390459.04999995,51160801.5,0.0,238229657.54999995,38735269.99934961,648187.8703567493,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.03,0.03,0.06,0.2539950077229779,0.3446418113652874,461.62285245436374,430.2628900269997,61502,1846,1845,57811,0.030015284055803063,0.029999024421970017,36753180435.0,2748114009.0,34005066426.0,925022956.5,929122074.0,34899035404.5,413414941.5,511608015.0,270853546.5,658268527.5,2063845521.0,32835189883.5,0.025168514548991303,0.025280045509073777,0.44692398020502533,0.29151556515489696,0.059137609308648136,603012424.05,564269497.2,0.21942773191910903,0.016593689014780578,0.03176002477702308,0.06027953977672241,422108696.8349999,56426949.720000006,942524.7075,364739222.4074999,59305262.00895904,992401.7951386848,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.03,0.05,0.08,0.21782097369218856,0.3446418113652874,476.12139403555483,430.2628900269997,61502,1846,3075,56581,0.030015284055803063,0.049998374036616694,36753180435.0,2748114009.0,34005066426.0,925022956.5,1573485885.0,34254671593.5,413414941.5,511608015.0,435733843.5,1137752041.5,1898965224.0,32355706369.5,0.025168514548991303,0.042812237373111024,0.44692398020502533,0.2769226261600688,0.05543667872618981,718428631.95,602628178.32,0.2614260651476487,0.017721717427942898,0.03594401340603328,0.0572837631338973,502900042.365,60262817.83200001,1570874.5125,441066350.0205,71715773.47411467,1200076.686698039,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.03,0.07,0.1,0.19159978464952473,0.3446418113652874,487.75228358037833,430.2628900269997,61502,1846,4305,55351,0.030015284055803063,0.06999772365126337,36753180435.0,2748114009.0,34005066426.0,925022956.5,2221316320.5,33606841158.0,413414941.5,511608015.0,571103172.0,1650213148.5,1763595895.5,31843245262.5,0.025168514548991303,0.06043875099267991,0.44692398020502533,0.25710123620369807,0.05247728839519872,813187161.9,643625066.88,0.29590736018841785,0.01892732861677016,0.03963771873719751,0.05481943172722861,569231013.3299999,64362506.688,2199224.3175,502669282.3244999,81732184.6971643,1367689.2077775362,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.03,0.1,0.13,0.16174800345772372,0.3446418113652874,502.5854007483094,430.2628900269997,61502,1846,6150,53506,0.030015284055803063,0.09999674807323339,36753180435.0,2748114009.0,34005066426.0,925022956.5,3217972783.5,32610184695.0,413414941.5,511608015.0,730187307.0,2487785476.5,1604511760.5,31005672934.5,0.025168514548991303,0.08755630792799442,0.44692398020502533,0.22690909964931963,0.04920278052721406,924546056.4,710630853.12,0.3364292941894464,0.02089779341165049,0.044490759443577936,0.05192686854413302,647182239.4799999,71063085.312,3141749.025,572977405.1429999,93164028.02234071,1558987.272288834,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.03,0.15,0.18,0.12680942304949777,0.3446418113652874,523.08532561682,430.2628900269997,61502,1846,9225,50431,0.030015284055803063,0.14999512210985008,36753180435.0,2748114009.0,34005066426.0,925022956.5,4880038027.5,30948119451.0,413414941.5,511608015.0,962376610.5,3917661417.0,1372322457.0,29575796994.0,0.025168514548991303,0.13277865941780503,0.44692398020502533,0.1972067850858566,0.044342676755296594,1087078568.85,825020928.36,0.3955725873416629,0.024261706124155537,0.05202541588452874,0.047674624191937055,760954998.1949999,82502092.83600001,4712623.5375,673740281.8215,109547702.8099086,1833148.2441718106,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.05,0.0,0.05,0.2762157442718041,0.2762157442718041,453.39180376043964,453.39180376043964,61502,3076,0,58426,0.05001463367044974,0.0,36753180435.0,2748114009.0,34005066426.0,1541462013.0,0.0,35211718422.0,599557113.0,941904900.0,0.0,0.0,2148556896.0,33063161526.0,0.04194091490194051,0.0,0.38895354406634997,0.0,0.061018234618666005,599557113.0,941904900.0,0.21817039287179005,0.027698957802353447,0.04194091490194051,0.061018234618666005,419689979.09999996,94190490.0,0.0,325499489.09999996,52925025.05609573,885636.2503801909,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.05,0.03,0.08,0.21782097369218856,0.2762157442718041,476.12139403555483,453.39180376043964,61502,3076,1845,56581,0.05001463367044974,0.029999024421970017,36753180435.0,2748114009.0,34005066426.0,1541462013.0,957046828.5,34254671593.5,599557113.0,941904900.0,249591672.0,707455156.5,1898965224.0,32355706369.5,0.04194091490194051,0.026039837020161816,0.38895354406634997,0.2607935835189908,0.05543667872618981,774271283.4,998501312.52,0.2817464198589586,0.029363310161233912,0.048234535758211315,0.056427092979597256,541989898.38,99850131.252,942524.7075,441197242.42050004,71737056.09906995,1200432.8256728188,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.05,0.05,0.1,0.19159978464952473,0.2762157442718041,487.75228358037833,453.39180376043964,61502,3076,3075,55351,0.05001463367044974,0.049998374036616694,36753180435.0,2748114009.0,34005066426.0,1541462013.0,1604877264.0,33606841158.0,599557113.0,941904900.0,384961000.5,1219916263.5,1763595895.5,31843245262.5,0.04194091490194051,0.0436663506397307,0.38895354406634997,0.23986943371639666,0.05247728839519872,869029813.3499999,1039498201.08,0.3162277148997278,0.03056892135006118,0.05192824108937553,0.05392747710523041,608320869.3449999,103949820.10800001,1570874.5125,502800174.7244999,81753467.3221196,1368045.3467523155,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.05,0.07,0.12000000000000001,0.1706412777881954,0.2762157442718041,497.95507381024896,453.39180376043964,61502,3076,4305,54121,0.05001463367044974,0.06999772365126337,36753180435.0,2748114009.0,34005066426.0,1541462013.0,2267050815.0,32944667607.0,599557113.0,941904900.0,494897409.0,1772153406.0,1653659487.0,31291008120.0,0.04194091490194051,0.06168311934281178,0.38895354406634997,0.2183000953156844,0.05019505756520775,945985299.3,1083677172.48,0.34423073285967154,0.03186810926654827,0.05522413156514627,0.05189937009288226,662189709.5099999,108367717.24800001,2199224.3175,551622767.9444999,89691842.20748918,1500884.4443274094,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.05,0.1,0.15000000000000002,0.14573348292807567,0.2762157442718041,511.4712880523599,453.39180376043964,61502,3076,6150,52276,0.05001463367044974,0.09999674807323339,36753180435.0,2748114009.0,34005066426.0,1541462013.0,3280803457.5,31930914964.5,599557113.0,941904900.0,646041676.5,2634761781.0,1502515219.5,30428399745.0,0.04194091490194051,0.089265838185141,0.38895354406634997,0.19691568997317785,0.04705518840191267,1051786286.55,1152685842.48,0.38273022265649387,0.033897473630537175,0.05998044530945366,0.04909959896118245,736250400.5849999,115268584.24800001,3141749.025,617840067.3119999,100458532.6187766,1681051.9797182824,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.05,0.15,0.2,0.11686200308818163,0.2762157442718041,529.7952434587617,453.39180376043964,61502,3076,9225,49201,0.05001463367044974,0.14999512210985008,36753180435.0,2748114009.0,34005066426.0,1541462013.0,4962026587.5,30249691834.5,599557113.0,941904900.0,879712186.5,4082314401.0,1268844709.5,28980847125.0,0.04194091490194051,0.13500944758442374,0.38895354406634997,0.1772888901313248,0.04194570696594248,1215355643.55,1268490052.08,0.4422508089437857,0.03730297233326745,0.06758178928277558,0.04472681997205814,850748950.4849999,126849005.208,4712623.5375,719187321.7394999,116937225.08853368,1956802.9575329456,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.07,0.0,0.07,0.23432114709867607,0.23432114709867607,469.3162078296537,469.3162078296537,61502,4306,0,57196,0.07001398328509642,0.0,36753180435.0,2748114009.0,34005066426.0,2164187254.5,0.0,34588993180.5,772585753.5,1391601501.0,0.0,0.0,1975528255.5,32613464925.0,0.05888435310591645,0.0,0.35698655552728187,0.0,0.05711436135740806,772585753.5,1391601501.0,0.2811330792571932,0.04092335781870412,0.05888435310591645,0.05711436135740806,540810027.4499999,139160150.1,0.0,401649877.3499999,65306799.34798867,1092830.2601195006,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.07,0.03,0.1,0.19159978464952473,0.23432114709867607,487.75228358037833,469.3162078296537,61502,4306,1845,55351,0.07001398328509642,0.029999024421970017,36753180435.0,2748114009.0,34005066426.0,2164187254.5,982152022.5,33606841158.0,772585753.5,1391601501.0,211932360.0,770219662.5,1763595895.5,31843245262.5,0.05888435310591645,0.02672291243575476,0.35698655552728187,0.21578366194323037,0.05247728839519872,920938405.5,1453219074.0,0.33511652081534876,0.0427353693651038,0.06459733420074561,0.05314797939037084,644656883.8499999,145321907.4,942524.7075,498392451.74249995,81036787.70487137,1356052.5806030151,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.07,0.05,0.12000000000000001,0.1706412777881954,0.23432114709867607,497.95507381024896,469.3162078296537,61502,4306,3075,54121,0.07001398328509642,0.049998374036616694,36753180435.0,2748114009.0,34005066426.0,2164187254.5,1644325573.5,32944667607.0,772585753.5,1391601501.0,321868768.5,1322456805.0,1653659487.0,31291008120.0,0.05888435310591645,0.04473968113883584,0.35698655552728187,0.1957451575814709,0.05019505756520775,997893891.45,1497398045.4,0.3631195387752925,0.044034557281590885,0.06789322467651634,0.05108955029859811,698525724.015,149739804.54000002,1570874.5125,547215044.9624999,88975162.59024094,1488891.6781781088,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.07,0.07,0.14,0.15311868176477064,0.23432114709867607,507.2790697689951,469.3162078296537,61502,4306,4305,52891,0.07001398328509642,0.06999772365126337,36753180435.0,2748114009.0,34005066426.0,2164187254.5,2317077387.0,32271915793.5,772585753.5,1391601501.0,419763807.0,1897313580.0,1555764448.5,30716151345.0,0.05888435310591645,0.0630442688109095,0.35698655552728187,0.1811608923185266,0.04820799789064125,1066420418.4,1543386587.4,0.3880553772177943,0.045386959933121584,0.07100901132666834,0.04925387920696163,746494292.88,154338658.74,2199224.3175,589956409.8225,95924752.01172319,1605184.647532395,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.07,0.1,0.17,0.13268463410307968,0.23432114709867607,519.3313634654797,469.3162078296537,61502,4306,6150,51046,0.07001398328509642,0.09999674807323339,36753180435.0,2748114009.0,34005066426.0,2164187254.5,3303944208.0,31285048972.5,772585753.5,1391601501.0,557299620.0,2746644588.0,1418228635.5,29866820337.0,0.05888435310591645,0.08989546398149692,0.35698655552728187,0.1686770674427805,0.04533247292489914,1162695487.5,1611333068.04,0.4230885195054511,0.04738508808816758,0.07547723823373655,0.04665856661532412,813886841.25,161133306.80400002,3141749.025,649611785.421,105624497.64576763,1767498.1531730944,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.07,0.15,0.22,0.10723882008329237,0.23432114709867607,536.7759474858359,469.3162078296537,61502,4306,9225,47971,0.07001398328509642,0.14999512210985008,36753180435.0,2748114009.0,34005066426.0,2164187254.5,5021933908.5,29567059272.0,772585753.5,1391601501.0,787859923.5,4234073985.0,1187668332.0,28379390940.0,0.05888435310591645,0.13663943770476036,0.35698655552728187,0.15688376984939764,0.04016863229698064,1324087699.9499998,1730327419.8,0.4818168735407803,0.05088440052206472,0.08310614438257662,0.04225752177352245,926861389.9649998,173032741.98000002,4712623.5375,749116024.4474998,121803522.55983542,2038234.5570673868,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.1,0.0,0.1,0.19159978464952473,0.19159978464952473,487.75228358037833,487.75228358037833,61502,6151,0,55351,0.10001300770706643,0.0,36753180435.0,2748114009.0,34005066426.0,3146339277.0,0.0,33606841158.0,984518113.5,2161821163.5,0.0,0.0,1763595895.5,31843245262.5,0.08560726554167121,0.0,0.31290907522176925,0.0,0.05247728839519872,984518113.5,2161821163.5,0.3582522814831297,0.06357350214870008,0.08560726554167121,0.05247728839519872,689162679.4499999,216182116.35000002,0.0,472980563.0999999,76904907.66153945,1286910.5680159891,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.1,0.03,0.13,0.16174800345772372,0.19159978464952473,502.5854007483094,487.75228358037833,61502,6151,1845,53506,0.10001300770706643,0.029999024421970017,36753180435.0,2748114009.0,34005066426.0,3146339277.0,996656463.0,32610184695.0,984518113.5,2161821163.5,159084135.0,837572328.0,1604511760.5,31005672934.5,0.08560726554167121,0.027117556935314514,0.31290907522176925,0.15961782309738556,0.04920278052721406,1095877008.0,2228826949.74,0.39877421548415826,0.0655439669435804,0.09046030624805164,0.04942603358319211,767113905.5999999,222882694.97399998,942524.7075,543288685.9185,88336750.98671587,1478208.6325272871,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.1,0.05,0.15000000000000002,0.14573348292807567,0.19159978464952473,511.4712880523599,487.75228358037833,61502,6151,3075,52276,0.10001300770706643,0.049998374036616694,36753180435.0,2748114009.0,34005066426.0,3146339277.0,1675926193.5,31930914964.5,984518113.5,2161821163.5,261080676.0,1414845517.5,1502515219.5,30428399745.0,0.08560726554167121,0.0455994875454103,0.31290907522176925,0.15578291992367502,0.04705518840191267,1167274586.7,2275008804.9,0.4247547892398958,0.06690205442917609,0.09365946976174934,0.047457125523829656,817092210.6899999,227500880.49,1570874.5125,588020455.6874999,95609972.95819646,1599917.200981956,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.1,0.07,0.17,0.13268463410307968,0.19159978464952473,519.3313634654797,487.75228358037833,61502,6151,4305,51046,0.10001300770706643,0.06999772365126337,36753180435.0,2748114009.0,34005066426.0,3146339277.0,2321792185.5,31285048972.5,984518113.5,2161821163.5,345367260.0,1976424925.5,1418228635.5,29866820337.0,0.08560726554167121,0.06317255154574217,0.31290907522176925,0.1487502896068301,0.04533247292489914,1226275195.5,2319935157.54,0.44622428017323207,0.06822322087176387,0.09648716957466215,0.04582889705817374,858392636.8499999,231993515.754,2199224.3175,624199896.7785,101492617.6024357,1698356.1405860684,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.1,0.1,0.2,0.11686200308818163,0.19159978464952473,529.7952434587617,487.75228358037833,61502,6151,6150,49201,0.10001300770706643,0.09999674807323339,36753180435.0,2748114009.0,34005066426.0,3146339277.0,3357149323.5,30249691834.5,984518113.5,2161821163.5,494751186.0,2862398137.5,1268844709.5,28980847125.0,0.08560726554167121,0.09134309694469303,0.31290907522176925,0.14737240984091723,0.04194570696594248,1330843943.7,2390813014.5,0.48427537552718763,0.07030755313190636,0.10126081373507125,0.04290659092050153,931590760.59,239081301.45000002,3141749.025,689367710.115,112088665.42795357,1875668.1787966196,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.1,0.15,0.25,0.09552850331754612,0.19159978464952473,546.0571888633244,487.75228358037833,61502,6151,9225,46126,0.10001300770706643,0.14999512210985008,36753180435.0,2748114009.0,34005066426.0,3146339277.0,5060761825.5,28546079332.5,984518113.5,2161821163.5,686751799.5,4374010026.0,1076844096.0,27469235236.5,0.08560726554167121,0.13769588823612783,0.31290907522176925,0.13570126854016676,0.03772301209763689,1465244373.15,2511741965.58,0.533181799718412,0.07386375706825682,0.10820795075853414,0.03914028676062769,1025671061.205,251174196.558,4712623.5375,769784241.1095,125164098.90889728,2094469.7356760877,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.12,0.0,0.12,0.1706412777881954,0.1706412777881954,497.95507381024896,497.95507381024896,61502,7381,0,54121,0.12001235732171311,0.0,36753180435.0,2748114009.0,34005066426.0,3808512828.0,0.0,32944667607.0,1094454522.0,2714058306.0,0.0,0.0,1653659487.0,31291008120.0,0.10362403424475229,0.0,0.2873705751897759,0.0,0.05019505756520775,1094454522.0,2714058306.0,0.3982565928544779,0.0798133511047887,0.10362403424475229,0.05019505756520775,766118165.4,271405830.6,0.0,494712334.79999995,80438414.16539298,1346039.523504437,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.12,0.03,0.15,0.14573348292807567,0.1706412777881954,511.4712880523599,497.95507381024896,61502,7381,1845,52276,0.12001235732171311,0.029999024421970017,36753180435.0,2748114009.0,34005066426.0,3808512828.0,1013752642.5,31930914964.5,1094454522.0,2714058306.0,151144267.5,862608375.0,1502515219.5,30428399745.0,0.10362403424475229,0.027582718842329216,0.2873705751897759,0.14909383331151219,0.04705518840191267,1200255509.25,2783066976.0,0.4367560826513002,0.0818427154687776,0.10838034798905968,0.047234214506621276,840178856.4749999,278306697.6,942524.7075,560929634.1674999,91205104.57668042,1526207.0588953097,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.12,0.05,0.16999999999999998,0.1326846341030797,0.1706412777881954,519.3313634654797,497.95507381024896,61502,7381,3075,51046,0.12001235732171311,0.049998374036616694,36753180435.0,2748114009.0,34005066426.0,3808512828.0,1659618634.5,31285048972.5,1094454522.0,2714058306.0,235430851.5,1424187783.0,1418228635.5,29866820337.0,0.10362403424475229,0.045155782842661085,0.2873705751897759,0.14185840445864192,0.04533247292489914,1259256118.05,2827993328.64,0.4582255735846365,0.0831638819113654,0.11120804780197249,0.04557830883444927,881479282.6349999,282799332.864,1570874.5125,597109075.2584999,97087749.22091961,1624645.9984994216,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,validation,0.12,0.07,0.19,0.1219681790350782,0.1706412777881954,526.2920163417665,497.95507381024896,61502,7381,4305,49816,0.12001235732171311,0.06999772365126337,36753180435.0,2748114009.0,34005066426.0,3808512828.0,2338581240.0,30606086367.0,1094454522.0,2714058306.0,328861917.0,2009719323.0,1324797570.0,29281288797.0,0.10362403424475229,0.06362935703308475,0.2873705751897759,0.1406245425110825,0.043285428725327625,1324657863.9,2874835851.84,0.48202434817543266,0.08454139791480965,0.11426204932569124,0.04372641898829324,927260504.73,287483585.184,2199224.3175,637577695.2285,103667798.6453286,1734755.163178574,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
